:START_ID,val,:END_ID,:TYPE
N_2527,5.898555660724368,N_9388,ENLACE
N_9897,9.988127712949762,N_88,ENLACE
N_5766,1.2533648934633213,N_3253,ENLACE
N_447,5.622941391405182,N_9343,ENLACE
N_3761,5.011522550582784,N_4332,ENLACE
N_9873,3.1086742862599315,N_3551,ENLACE
N_2198,2.1496315077348993,N_5287,ENLACE
N_5923,5.5160326099543155,N_7583,ENLACE
N_9844,1.603380021001517,N_7165,ENLACE
N_2985,2.968310729014545,N_1541,ENLACE
N_5583,1.0294263382324254,N_7642,ENLACE
N_7449,7.204521273482069,N_9035,ENLACE
N_3422,4.552716125119912,N_6348,ENLACE
N_6090,8.670679362135983,N_3574,ENLACE
N_7718,4.675184245551126,N_7652,ENLACE
N_5140,4.321411085917312,N_3492,ENLACE
N_6242,9.57258796640977,N_4612,ENLACE
N_8385,8.660802747131257,N_2164,ENLACE
N_3980,2.636263775152894,N_8364,ENLACE
N_1656,9.993588749480397,N_4615,ENLACE
N_8473,5.25360338357824,N_250,ENLACE
N_552,8.752971784306164,N_2620,ENLACE
N_4783,6.845740778125141,N_104,ENLACE
N_6324,6.201544745381641,N_2186,ENLACE
N_9445,4.80799867793981,N_7314,ENLACE
N_3258,5.367265819406018,N_8441,ENLACE
N_6180,5.041067930522364,N_9183,ENLACE
N_7743,3.0116360175894306,N_4464,ENLACE
N_503,4.976739840389465,N_1073,ENLACE
N_3065,0.18628225422472333,N_8843,ENLACE
N_9491,2.943002144496454,N_1026,ENLACE
N_8592,9.326335935095928,N_3849,ENLACE
N_9510,2.197441589858661,N_7804,ENLACE
N_9401,1.229344890316555,N_7955,ENLACE
N_6678,3.0687015127967587,N_7317,ENLACE
N_8895,3.9125672762665396,N_8428,ENLACE
N_5097,2.8928666247925627,N_3199,ENLACE
N_9395,8.134026880129753,N_3255,ENLACE
N_7994,0.42190633493335183,N_5795,ENLACE
N_1218,3.7137583170312274,N_4678,ENLACE
N_1337,7.498882393359212,N_8068,ENLACE
N_4635,4.019601280315084,N_1081,ENLACE
N_2423,3.2334672470144685,N_357,ENLACE
N_8420,8.105763739458538,N_1876,ENLACE
N_8926,3.8073826460305105,N_76,ENLACE
N_9772,6.395884049617781,N_5195,ENLACE
N_7702,7.962718290037642,N_9049,ENLACE
N_226,5.440241021607932,N_6601,ENLACE
N_9007,8.737550013749404,N_8813,ENLACE
N_659,6.932501669309721,N_5314,ENLACE
N_6173,8.980960977520034,N_6434,ENLACE
N_225,1.7701976322337953,N_8839,ENLACE
N_5110,1.8307694529248197,N_6560,ENLACE
N_7249,9.510628295699036,N_6281,ENLACE
N_823,4.444770488231862,N_4864,ENLACE
N_8480,2.8489753096049575,N_3541,ENLACE
N_7570,0.2220990969408887,N_7629,ENLACE
N_8140,9.056974057386249,N_8554,ENLACE
N_2408,2.39629653373326,N_4535,ENLACE
N_138,6.044992230149782,N_3934,ENLACE
N_6181,1.1062609329503748,N_4263,ENLACE
N_3782,6.4768957858618705,N_3884,ENLACE
N_1458,8.568998586771631,N_8494,ENLACE
N_6654,5.079438103967283,N_112,ENLACE
N_4292,5.0460657651550616,N_1511,ENLACE
N_153,2.3940987538097946,N_2988,ENLACE
N_732,6.318842446256369,N_5068,ENLACE
N_1454,4.256051578564715,N_9092,ENLACE
N_6449,5.653876432655154,N_4407,ENLACE
N_9941,3.8073708503874704,N_1419,ENLACE
N_4424,1.4029190636301991,N_3355,ENLACE
N_6263,8.891967549787362,N_8739,ENLACE
N_3564,3.0297917438409163,N_9979,ENLACE
N_3317,8.847669288686845,N_6944,ENLACE
N_1098,9.340267743839894,N_539,ENLACE
N_2081,9.940130921545688,N_8210,ENLACE
N_2464,7.668592618403741,N_3065,ENLACE
N_4004,5.7676403912241,N_8265,ENLACE
N_5038,8.86416768401443,N_1597,ENLACE
N_1903,6.202676794083716,N_3072,ENLACE
N_371,5.9590717404499625,N_8857,ENLACE
N_9567,2.962208398343945,N_2373,ENLACE
N_9317,8.876006866576896,N_538,ENLACE
N_9678,4.786519315351322,N_8012,ENLACE
N_1919,4.078805708473792,N_3768,ENLACE
N_8746,9.592877326885361,N_9950,ENLACE
N_4835,8.219377530780204,N_7011,ENLACE
N_4947,2.9526411691863252,N_6770,ENLACE
N_9993,7.657342542038497,N_1436,ENLACE
N_8243,1.4194519590651988,N_5870,ENLACE
N_7104,6.189435916342095,N_2452,ENLACE
N_6168,7.461496514213888,N_5609,ENLACE
N_3798,6.483622361110446,N_9553,ENLACE
N_5517,7.296672083856627,N_9760,ENLACE
N_194,9.015952836922157,N_7384,ENLACE
N_7676,1.05076220939884,N_346,ENLACE
N_393,6.456242905559742,N_1102,ENLACE
N_4670,1.880944490867188,N_6151,ENLACE
N_808,8.917054314912152,N_2370,ENLACE
N_9612,6.156866870377576,N_7952,ENLACE
N_7916,4.439391554902366,N_9934,ENLACE
N_6190,5.319924345078455,N_4226,ENLACE
N_292,7.036570295242567,N_2168,ENLACE
N_5843,0.7871646270318811,N_9752,ENLACE
N_3472,3.4297752368737178,N_7274,ENLACE
N_9203,6.467503007630141,N_3574,ENLACE
N_3167,5.609262549444832,N_8283,ENLACE
N_1457,1.3441925870888383,N_9144,ENLACE
N_5483,8.561523922205794,N_7117,ENLACE
N_105,5.186294891243066,N_3104,ENLACE
N_3656,3.6608374775328425,N_6143,ENLACE
N_430,5.09586082534888,N_840,ENLACE
N_3408,0.9471404071123846,N_5110,ENLACE
N_4863,5.528950940728,N_5091,ENLACE
N_5795,5.566357465073338,N_5725,ENLACE
N_494,7.156082422517505,N_3976,ENLACE
N_1573,7.784861213611806,N_1667,ENLACE
N_4008,8.58709080002642,N_2694,ENLACE
N_1318,3.0485219844876155,N_754,ENLACE
N_1001,7.608628815856057,N_11,ENLACE
N_3114,2.9082228749025276,N_5336,ENLACE
N_6808,1.597221535216078,N_8815,ENLACE
N_9504,1.8812728344375185,N_3457,ENLACE
N_602,3.3884535808560123,N_7407,ENLACE
N_4682,9.080599077693295,N_5847,ENLACE
N_8413,8.849562158238507,N_5521,ENLACE
N_1223,5.1585284875535,N_5740,ENLACE
N_3340,5.602912905862642,N_7866,ENLACE
N_528,4.549707561265858,N_147,ENLACE
N_6654,9.246281141476672,N_118,ENLACE
N_9271,3.2916269402057665,N_8130,ENLACE
N_1976,0.7685097009777697,N_9765,ENLACE
N_5986,1.0406715918870124,N_4514,ENLACE
N_7121,8.39335505998675,N_144,ENLACE
N_5640,6.028226239447392,N_9626,ENLACE
N_7790,6.8970277026724345,N_9003,ENLACE
N_941,1.695590010289334,N_876,ENLACE
N_4104,9.338676706718285,N_2138,ENLACE
N_4554,3.546482041702391,N_7157,ENLACE
N_482,1.0731991191864898,N_645,ENLACE
N_6741,3.9127922492876244,N_5800,ENLACE
N_7995,4.778650911857266,N_8712,ENLACE
N_5258,5.809971962881031,N_8687,ENLACE
N_3435,1.0089562476237113,N_5661,ENLACE
N_891,2.8431508039240336,N_3180,ENLACE
N_8226,8.024194332573188,N_5824,ENLACE
N_8697,1.8642392759652393,N_518,ENLACE
N_6661,4.0670614992585,N_6676,ENLACE
N_9169,0.17452485291674202,N_36,ENLACE
N_6340,7.3863772347714125,N_2835,ENLACE
N_1924,7.489750609372231,N_6380,ENLACE
N_3542,1.887038030714453,N_4558,ENLACE
N_7648,3.6796282420272455,N_9563,ENLACE
N_6090,7.456384963112508,N_4227,ENLACE
N_7055,2.6076189892257906,N_1713,ENLACE
N_1040,6.037957010871842,N_3391,ENLACE
N_8249,7.5949535720652115,N_823,ENLACE
N_5936,2.7361404079575227,N_7299,ENLACE
N_8637,0.4971398602050414,N_5946,ENLACE
N_3051,8.756395323798758,N_6409,ENLACE
N_27,1.4143731848362495,N_6929,ENLACE
N_2376,6.201430963301381,N_7111,ENLACE
N_6164,5.61604878040516,N_9185,ENLACE
N_1210,5.938581137586856,N_4535,ENLACE
N_1715,2.414168783667674,N_7328,ENLACE
N_7528,1.7534078437548095,N_7184,ENLACE
N_6862,6.558064941296902,N_3581,ENLACE
N_8900,6.647583988267892,N_3515,ENLACE
N_188,0.9785106314205638,N_6140,ENLACE
N_6658,5.281752732601598,N_2622,ENLACE
N_7521,3.260309257457965,N_287,ENLACE
N_7734,0.5289624305745422,N_4266,ENLACE
N_2298,6.091971764071654,N_3603,ENLACE
N_5030,9.220849430234452,N_633,ENLACE
N_5556,9.394426826016213,N_9898,ENLACE
N_693,5.268063792874569,N_5565,ENLACE
N_9057,9.194343889336924,N_9139,ENLACE
N_3019,4.592899073523372,N_3884,ENLACE
N_4725,8.425493399297057,N_1639,ENLACE
N_6228,5.0547833867839405,N_9247,ENLACE
N_9313,1.2584187932732893,N_1415,ENLACE
N_9053,7.038653489166743,N_4235,ENLACE
N_6520,2.559651350234197,N_3897,ENLACE
N_133,1.1261437440735877,N_7117,ENLACE
N_2612,7.724454503351445,N_2643,ENLACE
N_7096,0.9431176240644623,N_1493,ENLACE
N_8083,7.443407417130674,N_9267,ENLACE
N_3187,0.2442656723662051,N_7747,ENLACE
N_2571,4.572253381026128,N_1375,ENLACE
N_2416,0.04521370812464065,N_8651,ENLACE
N_5180,8.403207530581241,N_4238,ENLACE
N_9230,3.013576852109093,N_5010,ENLACE
N_6908,4.249996562061318,N_5656,ENLACE
N_407,1.2761001896407476,N_7769,ENLACE
N_3747,8.72990455972592,N_1750,ENLACE
N_1255,0.35563889860954045,N_2397,ENLACE
N_7560,5.576921896166409,N_248,ENLACE
N_8278,7.114712377339823,N_4753,ENLACE
N_3405,2.7629308894254945,N_8649,ENLACE
N_7970,2.067295817819448,N_7155,ENLACE
N_8408,0.3923357518522186,N_6426,ENLACE
N_22,7.1657852336670205,N_9810,ENLACE
N_3012,6.4146136077058244,N_2628,ENLACE
N_2224,8.629399206914815,N_9104,ENLACE
N_1930,9.472619525415594,N_8787,ENLACE
N_2133,7.690226754082605,N_7541,ENLACE
N_6864,7.310776603114939,N_6742,ENLACE
N_5955,7.682358029999687,N_8191,ENLACE
N_4630,2.802739363731297,N_9745,ENLACE
N_9920,1.5243110682810657,N_2194,ENLACE
N_7685,5.054446209560089,N_7172,ENLACE
N_4992,5.749307988710544,N_1735,ENLACE
N_2539,1.5032862180123074,N_7023,ENLACE
N_613,7.342737925569804,N_4126,ENLACE
N_7071,3.71284462346136,N_334,ENLACE
N_3927,3.7868192041126147,N_6611,ENLACE
N_3209,2.393357598139997,N_4322,ENLACE
N_8418,4.982971956418263,N_1122,ENLACE
N_2929,6.981519253006445,N_2466,ENLACE
N_4700,2.9329322858655837,N_7973,ENLACE
N_8562,7.380898658364002,N_1710,ENLACE
N_427,7.672642076479555,N_4258,ENLACE
N_1874,5.709512274707034,N_9698,ENLACE
N_3109,6.586266032989345,N_2389,ENLACE
N_990,9.9864394540708,N_5308,ENLACE
N_6077,2.0911004772716058,N_8646,ENLACE
N_4810,3.622057823868905,N_6366,ENLACE
N_1447,8.268499210376985,N_2274,ENLACE
N_352,2.0501893830175533,N_9544,ENLACE
N_5562,4.380158425964801,N_7532,ENLACE
N_2454,7.811367181301963,N_7993,ENLACE
N_8903,0.09606625108654843,N_2965,ENLACE
N_9352,7.9028105345703406,N_6342,ENLACE
N_8440,1.3132025707626571,N_3479,ENLACE
N_6705,3.047510573537018,N_7355,ENLACE
N_1192,8.437698984745824,N_7083,ENLACE
N_3680,1.5216062833071897,N_7069,ENLACE
N_7937,8.97833110722818,N_1280,ENLACE
N_2724,6.26603997391764,N_1334,ENLACE
N_9090,5.371938468203786,N_5960,ENLACE
N_6577,4.803734366222505,N_3568,ENLACE
N_7005,4.861241738571142,N_4837,ENLACE
N_3519,4.502717761117232,N_3587,ENLACE
N_957,0.8022655605543216,N_6730,ENLACE
N_8213,2.0787652854796956,N_1279,ENLACE
N_8743,1.1108591195412287,N_9812,ENLACE
N_4553,2.9112776696288547,N_6950,ENLACE
N_9994,7.2524088566704386,N_8946,ENLACE
N_8290,0.4327929776827655,N_5006,ENLACE
N_5868,2.521655169086412,N_9571,ENLACE
N_467,9.803512406192992,N_6798,ENLACE
N_7375,0.4678166352831836,N_2530,ENLACE
N_1939,3.286427150430473,N_7990,ENLACE
N_8776,0.13617987635459072,N_6,ENLACE
N_6970,2.0051732952450854,N_6015,ENLACE
N_1564,2.809480867133324,N_6150,ENLACE
N_8691,2.9107329522802727,N_8987,ENLACE
N_5276,9.878234359892291,N_5956,ENLACE
N_778,9.423982448425415,N_3920,ENLACE
N_4994,0.5618126277160518,N_3724,ENLACE
N_72,1.5682366255325697,N_8514,ENLACE
N_1954,6.171050709213435,N_329,ENLACE
N_7430,1.837700054782141,N_4114,ENLACE
N_1750,8.545636162694505,N_2755,ENLACE
N_8300,7.393347468120681,N_5962,ENLACE
N_7870,7.095386444640457,N_7842,ENLACE
N_2475,1.3480106390029256,N_1376,ENLACE
N_1315,7.343837418551046,N_2726,ENLACE
N_6976,1.5545853270849208,N_2823,ENLACE
N_9809,7.272802072093337,N_5909,ENLACE
N_9684,9.347939854500773,N_182,ENLACE
N_2927,2.089611564795586,N_3885,ENLACE
N_2106,3.4994986465217126,N_4670,ENLACE
N_5654,9.18399534043132,N_420,ENLACE
N_5282,0.025161197890912756,N_551,ENLACE
N_7571,9.382542785076957,N_5869,ENLACE
N_2105,6.128190657360275,N_7373,ENLACE
N_6939,9.822782635424405,N_7103,ENLACE
N_4445,7.709222267478662,N_2075,ENLACE
N_7597,5.1471797786934435,N_5318,ENLACE
N_3262,8.701061425729485,N_447,ENLACE
N_5881,5.921105052471263,N_2861,ENLACE
N_5230,6.467561446229309,N_1325,ENLACE
N_464,4.703659954092229,N_4998,ENLACE
N_1473,9.426906274481988,N_5787,ENLACE
N_2358,6.0781495494007265,N_8564,ENLACE
N_2381,4.836981474703186,N_6926,ENLACE
N_8668,7.819730980726838,N_1505,ENLACE
N_7431,3.077763942849785,N_6526,ENLACE
N_2890,0.1462070928719339,N_4807,ENLACE
N_2332,9.180880688450518,N_997,ENLACE
N_2835,7.203271330048587,N_1954,ENLACE
N_8609,2.3545581883656466,N_6325,ENLACE
N_6060,7.125715758447974,N_9377,ENLACE
N_6607,9.53928799919823,N_3736,ENLACE
N_7434,9.632667634829657,N_457,ENLACE
N_6364,5.172015756706278,N_6107,ENLACE
N_1335,8.276775460010118,N_206,ENLACE
N_3457,9.67537894795856,N_6206,ENLACE
N_4737,9.71096033160622,N_2474,ENLACE
N_5518,0.042090479348106946,N_2100,ENLACE
N_7262,0.5156387627685854,N_811,ENLACE
N_4801,6.5213943319888825,N_4330,ENLACE
N_3036,6.451601739821481,N_5647,ENLACE
N_683,1.8199075163706846,N_6944,ENLACE
N_977,0.20227424797347848,N_6555,ENLACE
N_1085,2.6040983289946174,N_6973,ENLACE
N_3869,9.928023813367075,N_9274,ENLACE
N_4125,2.145612648964992,N_8242,ENLACE
N_4423,7.480470439931657,N_6968,ENLACE
N_5638,3.4002295422856,N_5089,ENLACE
N_1559,2.867969001716264,N_6703,ENLACE
N_8271,8.89694528746941,N_7020,ENLACE
N_2490,0.07947396456106426,N_5273,ENLACE
N_117,1.4491704369633795,N_6577,ENLACE
N_1436,2.880190564303877,N_291,ENLACE
N_7662,1.8399566072000806,N_2991,ENLACE
N_8109,4.667040968608854,N_1312,ENLACE
N_8222,5.3396030970120565,N_2017,ENLACE
N_183,2.126098091782712,N_5556,ENLACE
N_3920,7.531563942344236,N_9801,ENLACE
N_7351,1.478380702138331,N_772,ENLACE
N_9594,2.7692611365431397,N_9396,ENLACE
N_1811,5.623554086545242,N_3721,ENLACE
N_8201,9.511975543203713,N_4781,ENLACE
N_1116,4.042125200779912,N_4331,ENLACE
N_9227,8.750968415227133,N_4186,ENLACE
N_5504,6.1102803286598775,N_8985,ENLACE
N_1652,1.404714783564942,N_6864,ENLACE
N_1139,7.202974419630854,N_2455,ENLACE
N_4242,0.6951134180752394,N_8450,ENLACE
N_7712,2.2025722792423053,N_7373,ENLACE
N_4047,6.635404675913909,N_3427,ENLACE
N_935,6.115393116779262,N_938,ENLACE
N_7320,8.053160656330302,N_9224,ENLACE
N_4475,7.4910596802895055,N_54,ENLACE
N_3021,1.5497152199641662,N_2391,ENLACE
N_1432,8.86797464716905,N_4329,ENLACE
N_7145,2.667376884208963,N_3387,ENLACE
N_7197,1.8426243398133235,N_4250,ENLACE
N_4529,8.87987658535954,N_4985,ENLACE
N_387,6.7154994166632855,N_2092,ENLACE
N_1883,7.706343042605171,N_7230,ENLACE
N_3558,8.131171925064848,N_5077,ENLACE
N_2472,9.218608291293588,N_6592,ENLACE
N_4171,5.360633497771677,N_6962,ENLACE
N_9286,8.10051258914974,N_4701,ENLACE
N_6748,0.058890856587914264,N_4075,ENLACE
N_4934,9.443254634394492,N_1927,ENLACE
N_9276,4.951089512501449,N_4703,ENLACE
N_94,1.0065198226331196,N_988,ENLACE
N_4462,9.385301178043466,N_6702,ENLACE
N_3230,2.8444756075545676,N_2687,ENLACE
N_5906,1.9106184651733016,N_3812,ENLACE
N_7490,3.045274325335603,N_8157,ENLACE
N_525,9.722736429722122,N_551,ENLACE
N_2691,4.722833610902962,N_3951,ENLACE
N_6784,3.5758739396880146,N_3960,ENLACE
N_6400,9.116872579819276,N_3366,ENLACE
N_2931,4.173037487769245,N_7549,ENLACE
N_5957,0.3561777339670136,N_457,ENLACE
N_2903,5.479564128843509,N_4032,ENLACE
N_7680,5.371034781191177,N_341,ENLACE
N_1290,7.178761187848196,N_6080,ENLACE
N_8742,1.7875579061813274,N_2937,ENLACE
N_1684,3.8137669035758073,N_1057,ENLACE
N_9486,1.379096117794869,N_810,ENLACE
N_2881,7.44369297211024,N_7262,ENLACE
N_3956,1.4293999541096791,N_4245,ENLACE
N_9814,7.061537246174755,N_8103,ENLACE
N_4544,7.6421127075822675,N_7628,ENLACE
N_2603,3.0728991651916218,N_3430,ENLACE
N_3274,9.523898777220916,N_9831,ENLACE
N_9923,6.9491752790035575,N_2979,ENLACE
N_5801,9.012272527816107,N_9896,ENLACE
N_8365,0.5302518348908358,N_1605,ENLACE
N_9548,6.976779472288448,N_4993,ENLACE
N_8838,1.4339361953557495,N_9445,ENLACE
N_9068,2.272679478181808,N_3531,ENLACE
N_9503,1.4045377659529235,N_7662,ENLACE
N_8653,4.876480238955871,N_8319,ENLACE
N_2858,7.6950829630307265,N_2054,ENLACE
N_7227,9.689434676205359,N_4281,ENLACE
N_8389,7.057597590748247,N_3897,ENLACE
N_7442,3.7309886315495944,N_9007,ENLACE
N_6362,1.7082173382816246,N_4723,ENLACE
N_512,8.179882702007161,N_5702,ENLACE
N_8702,1.697739214535653,N_2919,ENLACE
N_3200,2.447283147356206,N_8957,ENLACE
N_1715,6.878423440098441,N_5283,ENLACE
N_7871,2.96080032370985,N_420,ENLACE
N_9187,8.69694501672772,N_9923,ENLACE
N_3230,8.939620059870192,N_2170,ENLACE
N_1637,6.006964832452088,N_333,ENLACE
N_1459,9.663466762864779,N_9641,ENLACE
N_5419,7.686326596100401,N_4022,ENLACE
N_1829,2.4568376185574383,N_4237,ENLACE
N_4671,2.740715913208287,N_109,ENLACE
N_6034,0.7781713755491082,N_3407,ENLACE
N_2962,2.5009867734324853,N_9336,ENLACE
N_4469,0.5410482858542687,N_7814,ENLACE
N_54,2.35238975338111,N_8206,ENLACE
N_8432,9.481498953795569,N_5152,ENLACE
N_7036,9.730258930590221,N_699,ENLACE
N_6382,1.8267591635772185,N_3671,ENLACE
N_7316,5.180951934856708,N_7552,ENLACE
N_5186,5.591264871541892,N_6785,ENLACE
N_868,2.835012897031308,N_1438,ENLACE
N_5977,1.0390117716375036,N_5223,ENLACE
N_167,4.267923804897503,N_6,ENLACE
N_947,3.8626443547128506,N_3088,ENLACE
N_2757,9.594681517489011,N_6862,ENLACE
N_3961,3.408797233280687,N_9102,ENLACE
N_9380,5.911626814664944,N_3936,ENLACE
N_4128,7.582660125566524,N_9295,ENLACE
N_9434,5.378047405642093,N_5221,ENLACE
N_5131,6.177526656095852,N_7018,ENLACE
N_3932,9.397016140296099,N_9999,ENLACE
N_5588,0.7739559314560607,N_5980,ENLACE
N_4466,0.16067852889050327,N_1342,ENLACE
N_3271,3.635755907677746,N_5127,ENLACE
N_6529,5.344546764985669,N_536,ENLACE
N_8855,5.649298613395295,N_2733,ENLACE
N_7356,1.1469966419615163,N_9569,ENLACE
N_4912,7.518355136607719,N_7366,ENLACE
N_982,2.5064403228456267,N_2396,ENLACE
N_5710,0.34702099538334363,N_4928,ENLACE
N_8793,4.626869338157707,N_9040,ENLACE
N_6156,0.6807435702971432,N_8874,ENLACE
N_7282,9.5658034602719,N_2809,ENLACE
N_6892,2.9353988231271213,N_5663,ENLACE
N_7027,4.387025941668275,N_7014,ENLACE
N_9095,6.489520199491977,N_5034,ENLACE
N_5782,5.820329098154037,N_4729,ENLACE
N_2622,4.27665247077499,N_2408,ENLACE
N_3357,3.623967670571897,N_4868,ENLACE
N_7069,2.3357016092847473,N_2508,ENLACE
N_4002,3.4066374944098374,N_5186,ENLACE
N_4328,9.8372415404543,N_8596,ENLACE
N_7306,1.4972781608986752,N_3094,ENLACE
N_3988,4.201997082525501,N_4944,ENLACE
N_4381,5.505366380490758,N_7518,ENLACE
N_5057,5.390405723490349,N_9985,ENLACE
N_9839,4.046876617657871,N_919,ENLACE
N_1632,3.106050002130311,N_8084,ENLACE
N_8303,9.407362086895914,N_325,ENLACE
N_2045,6.357287921517977,N_1601,ENLACE
N_9975,5.833236438311687,N_6438,ENLACE
N_6164,0.02013139327712965,N_914,ENLACE
N_3381,5.466049889555186,N_2509,ENLACE
N_1305,1.8784789030894156,N_2436,ENLACE
N_1394,2.994648837117807,N_5118,ENLACE
N_7502,2.3604560572210542,N_3961,ENLACE
N_5969,7.078074681196899,N_2576,ENLACE
N_7909,0.36103644519982714,N_298,ENLACE
N_2622,0.7923223373813382,N_4426,ENLACE
N_4476,6.667077672163176,N_5999,ENLACE
N_2084,4.207977062680856,N_5306,ENLACE
N_9781,6.186449878100376,N_5248,ENLACE
N_5225,0.3352444442696956,N_3649,ENLACE
N_8241,3.2604923341733882,N_4076,ENLACE
N_4041,7.788092245302773,N_9197,ENLACE
N_9789,1.7364965285368417,N_5641,ENLACE
N_5455,9.436761599451124,N_5319,ENLACE
N_8471,8.068623710865353,N_9747,ENLACE
N_4551,4.387611457350152,N_9441,ENLACE
N_3044,2.304885335409632,N_8584,ENLACE
N_9238,1.1289284396665467,N_9883,ENLACE
N_8609,2.2863533817110304,N_766,ENLACE
N_8118,3.1249539562777926,N_9776,ENLACE
N_4871,2.031334244724076,N_3950,ENLACE
N_8181,0.24259822993871527,N_9064,ENLACE
N_4316,0.15913689972209433,N_6743,ENLACE
N_5963,5.678528737145651,N_3548,ENLACE
N_4203,5.712887336107401,N_5999,ENLACE
N_8953,6.200842883440019,N_5382,ENLACE
N_5457,8.028296143184965,N_6718,ENLACE
N_8291,4.387752689697915,N_3507,ENLACE
N_2780,6.785099063731152,N_3191,ENLACE
N_5101,5.610549794024621,N_9911,ENLACE
N_8885,0.3908078995744424,N_5532,ENLACE
N_9833,7.836972350383751,N_4083,ENLACE
N_2811,3.930686475593712,N_3430,ENLACE
N_8806,3.1570075924392715,N_2555,ENLACE
N_8426,7.490889650686321,N_6641,ENLACE
N_1833,8.389614164082982,N_7705,ENLACE
N_2197,5.382402681798315,N_2414,ENLACE
N_3338,9.26493844154645,N_4882,ENLACE
N_8092,5.2780917808863705,N_7349,ENLACE
N_5694,8.926897749561014,N_7385,ENLACE
N_8710,4.332735361109004,N_1472,ENLACE
N_7126,7.224981532681873,N_4230,ENLACE
N_8020,4.670288833049447,N_410,ENLACE
N_9023,5.979515024125948,N_866,ENLACE
N_3678,9.632897068106873,N_6526,ENLACE
N_8065,1.126247554128289,N_1475,ENLACE
N_7431,8.343670761780686,N_9561,ENLACE
N_6000,2.8661609646690067,N_461,ENLACE
N_9523,3.735328296368902,N_4698,ENLACE
N_949,9.120566495743441,N_7326,ENLACE
N_3637,2.120210691667003,N_4054,ENLACE
N_3122,9.338055524514724,N_8090,ENLACE
N_1114,3.470679394275672,N_2806,ENLACE
N_4479,4.481087882280743,N_9988,ENLACE
N_9784,7.510678806874789,N_9396,ENLACE
N_4141,8.667723810351562,N_8153,ENLACE
N_4942,5.410034894918749,N_1517,ENLACE
N_6286,1.719589541090526,N_1560,ENLACE
N_7629,0.8872347370793465,N_3240,ENLACE
N_826,1.8897310000320966,N_1364,ENLACE
N_1950,1.2360902196584689,N_7734,ENLACE
N_8472,4.076979145474175,N_3734,ENLACE
N_8945,0.19603918828613343,N_9050,ENLACE
N_3317,5.269379593795351,N_8414,ENLACE
N_4622,3.74750257399573,N_6558,ENLACE
N_6058,5.438781007408217,N_7620,ENLACE
N_2196,4.342317094772133,N_9532,ENLACE
N_2814,8.23000463503988,N_9034,ENLACE
N_3667,9.89708096394769,N_7917,ENLACE
N_633,0.6030817657650089,N_9100,ENLACE
N_5685,1.9597853089801065,N_852,ENLACE
N_2856,5.311281528343863,N_4601,ENLACE
N_1629,6.58351909914008,N_9956,ENLACE
N_8693,0.5207536914151611,N_7174,ENLACE
N_2794,4.4355471511657205,N_274,ENLACE
N_8303,3.1329364157628667,N_7091,ENLACE
N_293,2.6028029171066756,N_8273,ENLACE
N_1431,1.2947836317183103,N_8596,ENLACE
N_5482,8.76687630354578,N_782,ENLACE
N_8694,5.6537910167789365,N_5783,ENLACE
N_8216,9.77837329920187,N_3592,ENLACE
N_4084,8.910847591191326,N_2027,ENLACE
N_1639,6.326543224993894,N_6432,ENLACE
N_2839,6.750830847120817,N_1726,ENLACE
N_4809,7.022869224833686,N_1724,ENLACE
N_332,5.27537515540639,N_6998,ENLACE
N_1028,7.0599050012949505,N_6355,ENLACE
N_2096,6.931219340040534,N_3441,ENLACE
N_9791,0.06874285744024711,N_3148,ENLACE
N_4695,7.267813121008606,N_6303,ENLACE
N_9888,0.5573449424155219,N_4264,ENLACE
N_2927,3.765551052769643,N_7024,ENLACE
N_2906,3.9596433916012588,N_5280,ENLACE
N_9978,9.164821977837153,N_3836,ENLACE
N_9045,3.5716072522134343,N_2587,ENLACE
N_1017,5.673656566349463,N_9342,ENLACE
N_706,9.4169777303488,N_1963,ENLACE
N_7166,7.8037793173069865,N_9852,ENLACE
N_9968,0.7514730270968484,N_2674,ENLACE
N_5448,0.9915816879732675,N_2495,ENLACE
N_1415,0.3485351436500095,N_3647,ENLACE
N_6976,5.641065636758222,N_1296,ENLACE
N_5558,4.317687784053092,N_3848,ENLACE
N_2129,4.930943307256399,N_3783,ENLACE
N_2077,1.7120256770026931,N_1637,ENLACE
N_9445,8.583404111470944,N_8063,ENLACE
N_5432,9.34941693954589,N_6810,ENLACE
N_6158,8.434113942100383,N_2684,ENLACE
N_1534,6.854998717425108,N_2997,ENLACE
N_8988,9.371708018075516,N_8729,ENLACE
N_2788,9.723095952028471,N_6601,ENLACE
N_8367,0.3087918476080853,N_7778,ENLACE
N_8218,0.8691505821302381,N_4194,ENLACE
N_6490,4.648107547470542,N_5170,ENLACE
N_1402,1.0065857874791384,N_9307,ENLACE
N_8990,5.464595066603589,N_5241,ENLACE
N_7779,3.0578388417671887,N_4957,ENLACE
N_6669,9.851521672488701,N_1974,ENLACE
N_4370,6.9584358309337455,N_390,ENLACE
N_8539,4.782958881699426,N_4969,ENLACE
N_7604,7.270239557989368,N_8309,ENLACE
N_722,0.2984981940438891,N_1541,ENLACE
N_6478,6.416110313098104,N_2248,ENLACE
N_1114,0.5182718850834922,N_4841,ENLACE
N_2677,8.019954489432292,N_7672,ENLACE
N_9280,0.9056657932083212,N_7810,ENLACE
N_2977,4.230243018417946,N_3757,ENLACE
N_67,4.227524095520052,N_1671,ENLACE
N_8656,8.47402278048569,N_4721,ENLACE
